Host	Virus	HostTaxID	VirusTaxID	HostNCBIResolved	VirusNCBIResolved	ICTVRatified	HostGenus	HostFamily	HostOrder	HostClass	HostOriginal	VirusGenus	VirusFamily	VirusOrder	VirusClass	VirusOriginal	HostFlagID	DetectionMethod	DetectionOriginal	Database	DatabaseVersion	PublicationYear	ReferenceText	PMID	ReleaseYear	ReleaseMonth	ReleaseDay	CollectionYear	CollectionMonth	CollectionDay	AssocID	DatabaseDOI	NCBIAccession
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2015	12				MF611908.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2015	2				MF611898.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2015	5				MF611922.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2015	8				MF611904.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2015	9				MF611919.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2016	11				MF611912.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2016	12				MF611917.1, MF611918.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2016	2				MF611907.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	4	2016	5				MF611906.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	7	2017	2	19			MF974246.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	7	2017	6	23			MF974247.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	7	7	2017	6	28			MF974248.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	11	2017	2	17			MF807952.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	11	2017	2	19			MF807951.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	1	12			MH028493.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	1	19			MH028494.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	1	23			MH028495.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	10	14			MH028521.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	10	19			MH028522.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	10	28			MH028523.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	10	8			MH028520.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	11	10			MH028525.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	11	16			MH028526.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	11	6			MH028524.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	12	10			MH028527.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	12	12			MH028528.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	12	14			MH028529.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	12	16			MH028531.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	12	21			MH028530.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	2	10			MH028496.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	2	12			MH028497.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	2	18			MH028498.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	2	3			MH028506.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	3	1			MH028501.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	3	24			MH028502.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	3	3			MH028499.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	3	5			MH028500.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	1			MH028503.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	15			MH028508.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	16			MH028507.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	17			MH028509.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	22			MH028510.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	24			MH028511.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	3			MH028504.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	30			MH028512.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	4	8			MH028505.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	5	13			MH028514.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	5	6			MH028513.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	6	9			MH028515.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	7	22			MH028516.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	9	14			MH028517.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	9	15			MH028518.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2015	9	16			MH028519.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	1	12			MH028533.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	1	14			MH028534.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	1	15			MH028535.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	1	27			MH028607.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	1	9			MH028532.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	10	26			MH028566.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	10	31			MH028567.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	11	25			MH028568.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	11	26			MH028569.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	11	29			MH028570.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	12	13			MH028572.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	12	19			MH028573.1, MH028606.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	12	20			MH028574.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	12	23			MH028575.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	2	16			MH028537.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	2	17			MH028538.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	2	19			MH028539.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	3	1			MH028540.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	3	10			MH028541.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	3	12			MH028542.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	3	18			MH028543.1, MH028544.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	3	29			MH028546.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	3	30			MH028545.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	4	11			MH028547.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	4	15			MH028549.1
sus scrofa	porcine epidemic diarrhea virus	9823	28295	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Porcine epidemic diarrhea virus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	8	19	2016	4	19			MH028548.1
