Phylum,Class,Order,Family,Genus,Species
Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta thula
Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon dupreanum
Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum
Chordata,Mammalia,Carnivora,Mustelidae,Eira,Eira barbara
Chordata,Lepidosauria,Squamata,Colubridae,Elaphe,Elaphe moellendorffi
Chordata,Lepidosauria,Squamata,Colubridae,Elaphe,Elaphe schrenckii
Chordata,Lepidosauria,Squamata,Colubridae,Elaphe,Elaphe taeniurus
Chordata,Mammalia,Artiodactyla,Cervidae,Elaphodus,Elaphodus cephalophus
Chordata,Mammalia,Artiodactyla,Cervidae,Elaphurus,Elaphurus davidianus
Chordata,Lepidosauria,Squamata,Elapidae,Elapsoidea,Elapsoidea loveridgei
Chordata,Actinopteri,Gadiformes,Gadidae,Eleginus,Eleginus gracilis
Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus
Chordata,Actinopteri,,Polynemidae,Eleutheronema,Eleutheronema tetradactylum
Chordata,Mammalia,Rodentia,Gliridae,Eliomys,Eliomys melanurus
Chordata,Mammalia,Rodentia,Gliridae,Eliomys,Eliomys quercinus
Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus,Eliurus majori
Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus,Eliurus minor
Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus,Eliurus tanala
Chordata,Aves,Charadriiformes,Charadriidae,Elseyornis,Elseyornis melanops
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza calandra
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza chrysophrys
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza cioides
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza citrinella
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza elegans
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza pusilla
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza rustica
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza schoeniclus
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza spodocephala
Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza tristrami
Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax alnorum
Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax difficilis
Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii
Chordata,,Testudines,Emydidae,Emys,Emys blandingii
Chordata,Actinopteri,Gadiformes,Gaidropsaridae,Enchelyopus,Enchelyopus cimbrius
Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis japonicus
Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,Enhydra lutris
Chordata,Aves,Psittaciformes,Psittacidae,Enicognathus,Enicognathus ferrugineus
Chordata,Aves,Psittaciformes,Psittacidae,Enicognathus,Enicognathus leptorhynchus
Chordata,Aves,Psittaciformes,Cacatuidae,Eolophus,Eolophus roseicapilla
Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris,Eonycteris spelaea
Chordata,Aves,Passeriformes,Fringillidae,Eophona,Eophona migratoria
Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria australis
Chordata,Aves,Psittaciformes,Psittaculidae,Eos,Eos bornea
Chordata,Aves,Psittaciformes,Psittaculidae,Eos,Eos reticulata
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys cachinus
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys chinensis
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys custos
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys eleusis
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys eva
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys inez
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys melanogaster
Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Eothenomys miletus
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Epalzeorhynchos,Epalzeorhynchos frenatum
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Epalzeorhynchos,Epalzeorhynchos kalopterus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus aeneus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus akaara
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus areolatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus awoara
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus bleekeri
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus chlorostigma
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus coioides
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus costae
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus fasciatomaculosus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus fasciatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus fuscoguttatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus fuscoguttatus x Epinephelus lanceolatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus fuscoguttatus x Epinephelus polyphekadion
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus lanceolatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus malabaricus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus marginatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus moara x Epinephelus lanceolatus
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus morio
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus quoyans
Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus tauvina
Chordata,Mammalia,Eulipotyphla,Soricidae,Episoriculus,Episoriculus leucops
Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus gambianus
Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus labiatus
Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus wahlbergi
Chordata,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops buettikoferi
Chordata,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops dobsonii
Chordata,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops franqueti
Chordata,Myxini,Myxiniformes,Myxinidae,Eptatretus,Eptatretus burgeri
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus diminutus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus fuscus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus hottentotus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus isabellinus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus japonensis
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus nilssonii
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus regulus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus serotinus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus vulturnus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus asinus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus asinus x Equus caballus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus quagga
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus x Equus asinus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus ferus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus grevyi
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus hemionus
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus kiang
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus przewalskii
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus zebra
Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,Erethizon dorsatum
Chordata,,Testudines,Cheloniidae,Eretmochelys,Eretmochelys imbricata
Chordata,Mammalia,Carnivora,Phocidae,Erignathus,Erignathus barbatus
Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Erinaceus amurensis
Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Erinaceus europaeus
Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Erinaceus roumanicus
Chordata,Aves,Passeriformes,Turdidae,Erithacus,Erithacus rubecula
Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus,Erythrocebus patas
Chordata,Aves,Charadriiformes,Charadriidae,Erythrogonys,Erythrogonys cinctus
Chordata,Mammalia,Artiodactyla,Eschrichtiidae,Eschrichtius,Eschrichtius robustus
Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox lucius
Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox masquinongy
Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox niger
Chordata,Aves,Passeriformes,Estrildidae,Estrilda,Estrilda melpoda
Chordata,Aves,Passeriformes,Estrildidae,Estrilda,Estrilda troglodytes
Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Etheostoma blennioides
Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Etheostoma fonticola
Chordata,Actinopteri,Cichliformes,Cichlidae,Etroplus,Etroplus canarensis
Chordata,Actinopteri,Cichliformes,Cichlidae,Etroplus,Etroplus suratensis
Chordata,Mammalia,Artiodactyla,Balaenidae,Eubalaena,Eubalaena australis
Chordata,Actinopteri,Chaetodontiformes,Leiognathidae,Eubleekeria,Eubleekeria splendens
Chordata,Mammalia,Rodentia,Dipodidae,Euchoreutes,Euchoreutes naso
Chordata,Mammalia,Chiroptera,Vespertilionidae,Euderma,Euderma maculatum
Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus albus
Chordata,Mammalia,Artiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii
Chordata,Aves,Tinamiformes,Tinamidae,Eudromia,Eudromia elegans
Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysolophus
Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur albifrons
Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur coronatus
Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur fulvus
Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur macaco
Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rubriventer
Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rufifrons
Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,Eumetopias jubatus
Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops auripendulus
Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops bonariensis
Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops glaucinus
Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops patagonicus
Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops perotis
Chordata,Lepidosauria,Squamata,Boidae,Eunectes,Eunectes murinus
Chordata,Aves,Psittaciformes,Psittacidae,Eunymphicus,Eunymphicus cornutus
Chordata,Mammalia,Primates,Galagidae,Euoticus,Euoticus elegantulus
Chordata,Aves,Passeriformes,Icteridae,Euphagus,Euphagus cyanocephalus
Chordata,Aves,Passeriformes,Ploceidae,Euplectes,Euplectes afer
Chordata,Aves,Passeriformes,Ploceidae,Euplectes,Euplectes orix
Chordata,Aves,Gruiformes,Otididae,Eupodotis,Eupodotis senegalensis
Chordata,Lepidosauria,Squamata,Colubridae,Euprepiophis,Euprepiophis mandarinus
Chordata,Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula aurea
Chordata,Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula canicularis
Chordata,Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula pertinax
Chordata,Aves,Passeriformes,Pycnonotidae,Eurillas,Eurillas virens
Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea cirrigera
Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda
Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea lucifuga
Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea wilderae
Chordata,Mammalia,Rodentia,Echimyidae,Euryzygomatomys,Euryzygomatomys spinosus
Chordata,Actinopteri,Perciformes,Triglidae,Eutrigla,Eutrigla gurnardus
Chordata,Actinopteri,Gobiiformes,Gobiidae,Eviota,Eviota zebrina
Chordata,Actinopteri,Spariformes,Sparidae,Evynnis,Evynnis cardinalis
Chordata,Actinopteri,Spariformes,Sparidae,Evynnis,Evynnis tumifrons
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Exoglossum,Exoglossum maxillingua
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco biarmicus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco cherrug
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco chicquera
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco columbarius
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco deiroleucus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco fasciinucha
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco femoralis
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco longipennis
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco mexicanus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco naumanni
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco punctatus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco rusticolus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco subbuteo
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco tinnunculus
Chordata,Aves,Falconiformes,Falconidae,Falco,Falco vespertinus
Chordata,Aves,Passeriformes,,Falcunculus,Falcunculus frontatus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Falsistrellus,Falsistrellus mackenziei
Chordata,Amphibia,Anura,Dicroglossidae,Fejervarya,Fejervarya limnocharis
Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus
Chordata,Mammalia,Carnivora,Felidae,Felis,Felis chaus
Chordata,Mammalia,Carnivora,Felidae,Felis,Felis margarita
Chordata,Mammalia,Carnivora,Felidae,Felis,Felis nigripes
Chordata,Mammalia,Carnivora,Felidae,Felis,Felis silvestris
Chordata,Mammalia,Artiodactyla,Delphinidae,Feresa,Feresa attenuata
Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula hypoleuca
Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula mugimaki
Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula parva
Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula zanthopygia
Chordata,Aves,Passeriformes,Formicariidae,Formicarius,Formicarius analis
Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus coelestis
Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus passerinus
Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus xanthopterygius
Chordata,Aves,Galliformes,Phasianidae,Francolinus,Francolinus pintadeanus
Chordata,Aves,Charadriiformes,Alcidae,Fratercula,Fratercula arctica
Chordata,Aves,Charadriiformes,Alcidae,Fratercula,Fratercula cirrhata
Chordata,Aves,Charadriiformes,Alcidae,Fratercula,Fratercula corniculata
Chordata,Aves,Pelecaniformes,Fregatidae,Fregata,Fregata magnificens
Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs
Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla montifringilla
Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica americana
Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica armillata
Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra
Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica gigantea
Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica rufifrons
Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,Fulmarus glacialis
Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus pennantii
Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus tristriatus
Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus heteroclitus
Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus anerythrus
Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus carruthersi
Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus pyrropus
Chordata,Lepidosauria,Squamata,Chamaeleonidae,Furcifer,Furcifer pardalis
Chordata,Actinopteri,Gadiformes,Gadidae,Gadiculus,Gadiculus argenteus
Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus chalcogrammus
Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus macrocephalus
Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus morhua
Chordata,Actinopteri,Gadiformes,Gaidropsaridae,Gaidropsarus,Gaidropsarus mediterraneus
Chordata,Mammalia,Primates,Galagidae,Galago,Galago senegalensis
Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidoff
Chordata,Mammalia,Carnivora,Herpestidae,Galerella,Galerella pulverulenta
Chordata,Mammalia,Carnivora,Herpestidae,Galerella,Galerella sanguinea
Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Galeus,Galeus sauteri
Chordata,Mammalia,Carnivora,Mustelidae,Galictis,Galictis cuja
Chordata,Mammalia,Carnivora,Eupleridae,Galidia,Galidia elegans
Chordata,Aves,Gruiformes,Rallidae,Gallicrex,Gallicrex cinerea
Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago gallinago
Chordata,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus
Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus sonneratii
Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Gambusia,Gambusia holbrooki
Chordata,Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,Gardnerycteris crenulatum
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Garra,Garra rufa
Chordata,Aves,Passeriformes,Leiothrichidae,Garrulax,Garrulax canorus
Chordata,Aves,Passeriformes,Leiothrichidae,Garrulax,Garrulax leucolophus
Chordata,Aves,Passeriformes,Corvidae,Garrulus,Garrulus glandarius
Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus
Chordata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia immer
Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella arabica
Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella bennettii
Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella dorcas
Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella gazella
Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella spekei
Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella subgutturosa
Chordata,Actinopteri,Chaetodontiformes,Leiognathidae,Gazza,Gazza minuta
Chordata,Lepidosauria,Squamata,Gekkonidae,Gekko,Gekko gecko
Chordata,Lepidosauria,Squamata,Gekkonidae,Gekko,Gekko similignum
Chordata,Mammalia,Carnivora,Viverridae,Genetta,Genetta genetta
Chordata,Mammalia,Carnivora,Viverridae,Genetta,Genetta maculata
Chordata,Mammalia,Carnivora,Viverridae,Genetta,Genetta tigrina
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Genypterus,Genypterus blacodes
Chordata,,Testudines,Testudinidae,Geochelone,Geochelone platynota
Chordata,,Testudines,Geoemydidae,Geoclemys,Geoclemys hamiltonii
Chordata,Mammalia,Rodentia,Geomyidae,Geomys,Geomys bursarius
Chordata,Aves,Columbiformes,Columbidae,Geopelia,Geopelia cuneata
Chordata,Aves,Columbiformes,Columbidae,Geopelia,Geopelia placida
Chordata,Aves,Passeriformes,Thraupidae,Geospiza,Geospiza fortis
Chordata,Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis formosa
Chordata,Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis tolmiei
Chordata,Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis trichas
Chordata,Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon montana
Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Gephyroberyx,Gephyroberyx darwinii
Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus brantsii
Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempi
Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus leucogaster
Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus validus
Chordata,Mammalia,Rodentia,Muridae,Gerbillus,Gerbillus gerbillus
Chordata,Mammalia,Rodentia,Muridae,Gerbillus,Gerbillus pyramidum
Chordata,Lepidosauria,Squamata,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus nigrolineatus
Chordata,Aves,Passeriformes,Acanthizidae,Gerygone,Gerygone albofrontata
Chordata,Actinopteri,Gobiiformes,Gobiidae,Gillichthys,Gillichthys seta
Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,Giraffa camelopardalis
Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,Giraffa giraffa
Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,Giraffa reticulata
Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella nigricans
Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella tricuspidata
Chordata,Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium brasilianum
Chordata,Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium passerinum
Chordata,Mammalia,Rodentia,Sciuridae,Glaucomys,Glaucomys volans
Chordata,Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris argentata
Chordata,Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris variegata
Chordata,Mammalia,Rodentia,Gliridae,Glirulus,Glirulus japonicus
Chordata,Mammalia,Rodentia,Gliridae,Glis,Glis glis
Chordata,Mammalia,Artiodactyla,Delphinidae,Globicephala,Globicephala macrorhynchus
Chordata,Mammalia,Artiodactyla,Delphinidae,Globicephala,Globicephala melas
Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga commissarisi
Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris
Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga morenoi
Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina
Chordata,Aves,Psittaciformes,Psittaculidae,Glossopsitta,Glossopsitta concinna
Chordata,Aves,Passeriformes,Furnariidae,Glyphorynchus,Glyphorynchus spirurus
Chordata,,Testudines,Emydidae,Glyptemys,Glyptemys insculpta
Chordata,,Testudines,Emydidae,Glyptemys,Glyptemys muhlenbergii
Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus cynoglossus
Chordata,Actinopteri,Cypriniformes,Gobionidae,Gobio,Gobio gobio
Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobiosoma,Gobiosoma bosc
Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobiosoma,Gobiosoma paradoxum
Chordata,Mammalia,Rodentia,Muridae,Golunda,Golunda ellioti
Chordata,Lepidosauria,Squamata,Eublepharidae,Goniurosaurus,Goniurosaurus luii
